Time,Height AGL,Height MSL,Velocity,Acceleration,Mass,Thrust,Drag,Air Density,Air Pressure,Air_Temperature,Speed of Sound,Drag Coefficient,Mach,Cross-sectional Area,Flight State,Weight,Total Force,Events
84.79999999999946,8809.042390340299,10028.2423903403,-76.79762264734471,0.36435350913331516,105.0,0.0,1068.307118458998,0.4612545723327107,32159.564654799076,242.89122446278805,312.42714214711015,2.0,0.245809701806201,0.1963495408,Main Reefed,-1030.05,38.25711845899809,
84.89999999999945,8801.36444859509,10020.56444859509,-76.76122469967666,0.36360698090804927,105.0,0.0,1068.2287329953451,0.46165822715682486,32194.321829937777,242.94113108413188,312.4592375475714,2.0,0.2456679639307828,0.1963495408,Main Reefed,-1030.05,38.17873299534517,
84.99999999999945,8793.690142927284,10012.890142927285,-76.72490094737003,0.3628695672331018,105.0,0.0,1068.1513045594756,0.4620619608544194,32229.092937063226,242.99101407097262,312.49131445435205,2.0,0.24552650713297766,0.1963495408,Main Reefed,-1030.05,38.10130455947569,
85.09999999999944,8786.019465962572,10005.219465962573,-76.68865048928762,0.36214106257758605,105.0,0.0,1068.0748115706465,0.4624657735551788,32263.877986757005,243.04087347124326,312.5233729039649,2.0,0.24538532838903293,0.1963495408,Main Reefed,-1030.05,38.024811570646534,
85.19999999999943,8778.352410415742,9997.552410415743,-76.65247244459957,0.3614212663064596,105.0,0.0,1067.9992329621782,0.4628696653849903,32298.676989285213,243.09070933229765,312.555412932532,2.0,0.24524442474187996,0.1963495408,Main Reefed,-1030.05,37.94923296217826,
85.29999999999943,8770.688969088667,9989.888969088668,-76.61636595229953,0.36070998256477865,105.0,0.0,1067.9245481693017,0.46327363646603215,32333.48995460579,243.14052170092364,312.5874345757938,2.0,0.2451037932995422,0.1963495408,Main Reefed,-1030.05,37.87454816930176,
85.39999999999942,8763.02913486835,9982.22913486835,-76.58033017073238,0.36000702016473646,105.0,0.0,1067.8507371172973,0.46367768691686284,32368.3168923758,243.1903106233557,312.61943786911667,2.0,0.24496343123358189,0.1963495408,Main Reefed,-1030.05,37.80073711729733,
85.49999999999942,8755.372900725011,9974.572900725012,-76.54436427713304,0.3593121924753112,105.0,0.0,1067.7777802099076,0.4640818168525068,32403.157811958525,243.2400761452874,312.65142284750215,2.0,0.2448233357775828,0.1963495408,Main Reefed,-1030.05,37.72778020990768,
85.59999999999941,8747.720259710224,9966.920259710225,-76.50846746717617,0.35862531731451047,105.0,0.0,1067.7056583180236,0.4644860263845402,32438.012722430496,243.28981831188352,312.6833895455942,2.0,0.24468350422566987,0.1963495408,Main Reefed,-1030.05,37.6556583180236,
85.6999999999994,8740.071204955088,9959.271204955088,-76.4726389545366,0.3579462168441036,105.0,0.0,1067.6343527686308,0.4648903156211704,32472.881632588087,243.33953716779192,312.71533799768713,2.0,0.24454393393106355,0.1963495408,Main Reefed,-1030.05,37.58435276863088,
85.7999999999994,8732.425729668452,9951.625729668453,-76.43687797046007,0.3572747174668556,105.0,0.0,1067.5638453340198,0.46529468466731894,32507.764550954296,243.38923275715504,312.74726823773364,2.0,0.2444046223046683,0.1963495408,Main Reefed,-1030.05,37.513845334019834,
