fin_thickness,fin_height,drag_coef,wet_mass_motor,burn_time_motor,impulse,dry_mass,temp_0,p_0,apogee
0.010420671288960438,0.32821537844612875,0.4799532421245828,135.38705187883323,16.743830267937977,117527.48268790172,56.282601721136885,316.6002045989415,97035.8813199623,9625.689569179895
0.011653270951547834,0.2901478075684636,0.47810019624920225,166.24393922597537,17.345411413412045,81888.54449465747,74.91446327590052,282.6124037839571,98489.19124576011,5095.5312551352545
0.01189655200611593,0.27918090147778746,0.5238227534703239,154.96613176997568,19.681969548995472,107647.99843544912,67.22884290722168,310.9213104767399,98767.46801801925,7757.191598164921
0.012286493016952126,0.26545532586088966,0.5358007510918674,149.680069144847,16.984285321626242,118330.14783806268,82.86993669073136,278.18656424524505,96612.07544202812,8253.585338890487
0.013871136386056613,0.33476425382399344,0.42328559628994533,138.07423443375447,19.392563490202704,118614.25581483313,65.3483153686289,292.4335151166012,96895.58226720132,10022.007847709168
0.014711686628746466,0.3206409001842732,0.5014319251462596,162.29784157288924,23.492068660380685,117891.12121340971,76.2717286068231,304.75468413663043,98229.57355457784,8092.493074479936
0.010485314260094877,0.31770562979371825,0.5002392568756436,134.65534917495077,16.92277740306794,97539.78727763315,67.80498645707276,298.71648563136125,96052.03587172284,7392.693477797967
0.015069724105201632,0.31189889909278723,0.4663777622611577,119.7936230718641,23.232153922683594,113803.61177812,61.17059879579058,323.3664598206589,99542.1394442649,10023.63035715967
0.01238937144074141,0.31039102758987186,0.5935025583657212,157.1706836245106,22.084368691191116,100202.22981037265,68.76202788221292,302.1358436459487,96164.3646686699,6438.683439490712
0.012335478202137208,0.34606295596479436,0.4625880596061906,160.78847138808925,21.40172534732553,119651.58817313437,70.52930822809815,308.2216430143207,97073.1056713929,8997.8004667703
0.013883712316425758,0.3337981051168934,0.48496967684610076,119.86855890404793,23.629280484666616,115492.35932021769,68.34913755950333,310.9677726963375,96151.44767136741,9745.470005698477
0.013888208906919256,0.343903460921602,0.5489938347410644,167.33226930987658,16.606088030655442,80253.98514872305,73.17966862829765,323.6510792696613,97190.64572817068,4550.1673181631395
0.011988371936642855,0.3458264459061243,0.472078718631816,143.07209636325734,19.197181024188733,109894.68324173566,75.58376315202905,314.3122242014343,99493.94591941369,8215.618376582463
0.011044248517376289,0.34722750018394677,0.4944717089874603,152.41874348976208,19.40431307483504,114100.87051256168,80.98766504882077,328.62667426313453,96214.6730608193,8105.566032912545
0.012595005696519078,0.3612306210813342,0.5093481833921603,123.60118803088501,21.47480879504458,106624.28050341694,76.47813593435015,317.1896762120229,98769.28332085046,8065.864806436716
0.011920481509104887,0.3380419461247607,0.5112806130697396,134.43926423990953,16.23849368103507,119931.30495271103,63.8035858858121,316.93084083375,98963.0912602381,9093.789805648446
0.011156467100384133,0.3519243353971393,0.4718945592818927,150.94942099365323,16.102572174553895,97517.66249943018,58.87084041257793,327.9914973976373,97191.64415774112,7214.606510303803
0.01179379916047432,0.2949551942735459,0.4630479718516797,157.96936712700145,19.851335335200712,85926.83298040948,83.67655857984631,297.22338374340166,97305.18960723632,5322.316577054259
0.012806839116966309,0.27462301224149505,0.5646380293989874,130.21365053982467,22.34926743344175,99046.95918460882,74.95334736468546,305.7871106380541,99234.89711575501,7027.500068221388
0.010520590930078844,0.3110517343756914,0.40003313859419615,131.22673403529512,21.637984287720574,91878.49318612523,61.64209129902977,284.19040602967976,99069.37781087405,8105.950060021533
0.014660322775959798,0.335577745547029,0.4440684834153921,154.6995285138147,20.563227741884795,97520.25221228471,72.0030623850175,277.2815826972012,97062.29866193292,6857.247865844119
0.010243168654285031,0.2579157891695647,0.5592333265639662,116.32576598891646,18.499772412662324,98033.63367863357,56.438379431513,299.22992401319846,97925.22591518093,8054.811004938946
0.013869831157162024,0.3554050657060656,0.5928112681779583,157.30235935949568,21.902151433198206,82940.37687841077,62.89591752633981,304.6116051304559,96899.87755148193,4927.610163064687
0.011816462298727176,0.3004123197889331,0.5017823325045462,164.5610764532257,18.363027826191033,107191.51060904555,61.02660763479739,316.80917065670957,98678.09818587445,7687.363252823155
0.01466034718133354,0.2982555694215815,0.4763070794887925,157.14149434038922,19.29792027548238,100111.59742680831,58.33768471965323,324.51625527063453,97523.0961453576,7289.377807763293
0.01245896467563707,0.3157761229179186,0.5703498074126149,165.65278399311347,19.763821881718755,101268.04141833383,65.96880026091088,277.1288114765655,97541.61527360445,6512.463936701117
0.014412662197994206,0.2859673228598311,0.498668336598162,147.12702779598501,17.811223529549018,98351.3082365074,83.88661544480424,328.3620818965609,96511.2936255501,6534.985397610712
0.013843891715367493,0.30303547201922937,0.4104966711660386,142.07954864278747,21.618383853202317,84765.62691640697,59.235502249906446,275.8782622482758,97358.82250555516,6695.396298376179
0.014731664469664636,0.33215383851486713,0.4706310056528636,155.4558175317092,21.343833192088923,100833.8780323228,58.572144387593795,317.3331200014401,98050.27343107482,7371.286191045126
0.010278893448591632,0.25523945298819395,0.5817605313651146,160.41040498545232,20.853251941911857,111339.6416297985,81.39082202255352,279.5354068430406,98812.14381030838,7352.405378412756
0.012453941604659229,0.27290237346420915,0.4589992457535199,135.25605833525168,22.456854001751715,100379.82694583038,77.4795270161133,300.0150318257947,96107.61926132548,7709.08256397833
0.012834829607472256,0.2611796573850934,0.47841997567222333,121.67297160857689,20.038676452905932,85711.99300684955,64.40377111987988,292.8807333735885,97639.3199866911,6882.4357589521605
0.013283802273469154,0.27262311650905185,0.4919224477456111,161.65562493639032,23.49553546739326,96223.64596572264,65.70267630347975,312.1865347437371,96454.08254232713,6653.036031489192
0.013353289502274808,0.3529937157381065,0.47642922526711834,149.52210642238018,23.150343275977686,90128.64992770362,58.87248095567743,300.6963273774463,97135.77672479357,6513.014566900191
0.012520419135899997,0.24701236028266318,0.4515252023683915,142.10549741003555,18.71204270003584,111143.5787569372,64.2851252391993,326.43603537202694,96254.02893568866,9304.595104603442
0.015043931526153997,0.27530252814832784,0.533534472307325,153.78020001194585,18.566765046240505,81258.78425204703,70.860758084711,308.0692719601842,96037.05436133417,5046.327285760886
0.011688311831597555,0.2554086962178354,0.5240375195864582,150.82874308054363,18.9840465857333,87020.34405793075,71.83029363805224,284.46424063734315,98654.66084006135,5835.445498984881
0.014090142571620182,0.2675665504835868,0.4551441295406665,112.86467479224146,18.930965447798105,118799.35655767673,61.256717846037255,326.77756257854156,97750.14083280356,11007.325852531132
0.013426360720112942,0.3082337331038019,0.5812345200015634,139.65998901501743,21.987232609374672,89323.37998931512,77.1786145066108,271.92259810548194,96853.06242227448,5584.6305454592275
0.014481192704485373,0.35662362465705666,0.5470318547932924,128.3167102180458,16.99270304837823,97261.42577946224,81.11408904224457,315.99641627150993,98953.47008381209,6410.5140576371605
0.013910614361487736,0.3039526125165991,0.467075847549695,119.44618220216603,18.192386790692122,93180.78920524476,56.15458093373867,272.5214650171789,98283.00112306817,7780.399376062997
0.01261796681581072,0.263656128831348,0.5058240936004739,152.60551145376473,20.202714369621965,110127.90483311137,57.71717723601222,278.7991628737181,97337.33033348559,8496.894073235128
0.013842042102771596,0.3426661753336143,0.44504278324457414,159.70522323043568,23.93395135345207,100742.25862277002,72.64460308594518,317.0373508091869,96859.216334138,6957.181376049678
0.013520131002401304,0.3410473163219251,0.572687122603978,135.47032700242573,17.173209510686117,99079.4517972746,58.88062648785073,276.05647965121216,97588.93452473076,6837.658400078578
0.012195355232197195,0.28421111678510325,0.48966824161965006,112.85200658137856,23.606345988382202,97989.22196055995,83.32194300408499,313.84677092443917,97805.09780812093,7584.928341817414
0.010354466033242877,0.35158534787718027,0.593497369759904,138.69620488153924,23.475329719355372,82019.62343666573,81.59953849701387,328.6591881384884,99808.40201433541,4702.714118929833
0.01054731582943633,0.30916052430072505,0.4988513450647316,128.20946306698596,23.08296511339432,118393.73398950331,81.43615806580931,309.35805658708654,96349.36692170873,9503.44522185825
0.012686169360223864,0.2711786269549508,0.4432593680541169,133.71747523641,21.533979698102872,106642.66226698973,83.72837398484485,275.1048057153565,97531.99961190057,8289.652356141145
0.012404201778580483,0.33379849847970916,0.46455984138992096,118.55563833797564,23.57705635348158,115205.15187498588,72.03588965492935,288.72268122550855,99307.52405851429,10030.461380759118
0.011652412728983735,0.3272911013607642,0.45448955315447426,156.26853991088643,23.17123735350133,106146.35245369,63.639306281471235,311.8179076880303,97049.30347499288,8211.860883956753
0.012158130551531756,0.258826722891527,0.5073161849437824,133.54565667611848,21.509258480180886,119468.29686882877,79.2590577079733,309.69526286527315,96901.39799735756,9459.611281533562
0.013560572412718127,0.25047208552500144,0.5760037548655716,143.61227463836659,20.43748047005981,100975.66930397462,80.80371490209114,313.14955814651506,98346.36542819269,6634.876104654636
0.01507429148902079,0.2899126265670898,0.5282716342376657,153.04009623866375,18.281268480012095,88373.74538840374,78.28424843257608,283.496978571561,98685.5529737172,5463.36672585934
0.013523569839438481,0.3613613992319089,0.5994674002147173,163.62342952707039,17.651297845593213,115872.04836077197,67.82596745054148,314.61386831181954,98566.7015785952,7160.464269631852
0.013695617720097194,0.3239483028820323,0.5841070879862944,136.12812996116523,17.50459212105133,106386.91375658018,70.75370694357743,322.95432371965524,96239.57386381002,7185.305860493013
0.014799493404167571,0.3340282734089437,0.4772311646221105,142.37636349491675,16.991788615849387,89977.7109078406,57.69237486630517,323.450236583917,97344.98241421313,6515.497170791787
0.011726086068647898,0.26717524292825934,0.5380405193161963,163.62562315852722,23.19478699043775,106802.09666688225,59.896199190051554,314.66221368566846,97892.45503363055,7685.760137824199
0.013981080776552272,0.27605160289577013,0.5861224757823444,156.6967553795713,21.51287118600117,106733.42793844847,74.74344456317563,290.2067332839056,98314.86551756281,6885.4297632033695
0.015166476801803988,0.3551964400049925,0.5789211504117364,162.11477413155924,16.381202429584885,97519.88824879503,63.36905667644017,286.5109568853583,96407.4110516303,5870.714576749925
0.011974853987710235,0.34230811344032286,0.557881528947963,165.0244906052551,22.53200994811449,113022.66885248822,83.54408892117117,326.64219254450137,99305.88316188785,7052.231400013558
0.013866907201833365,0.24695308578368919,0.5402656915822637,150.16696429519698,17.046028071019087,105235.17902621308,74.07463942487989,310.8686800506567,97800.54355328227,7210.250672694946
0.0129633856696801,0.29075333548808446,0.4485463897934623,120.09692318911524,22.419867652288193,85925.50716714417,71.23786917067535,294.5452825767815,98894.37191140978,6761.7921647533585
0.011086678555910634,0.34331193164003804,0.5519579944642725,116.66591765754175,17.777544990277182,110449.48725545996,70.34954950595731,290.89689988629357,97765.72782137482,8498.37570188224
0.014732943340978964,0.3463635288425651,0.5488433688874821,158.60432849952565,16.43974728735444,102076.36596214371,77.20232743979605,275.6404193310948,97941.15614172653,6243.447310559257
0.015197433829744582,0.3169944173371232,0.49807921959203266,123.83360257548783,18.359907380751373,119591.87806233956,70.94565078757894,317.6394875631582,99421.51359536115,9371.917071069234
0.013614981467105639,0.261190728459797,0.46393873802054436,152.2739546540012,20.748522964930608,82396.04903247033,71.1940608673614,286.2887331066361,98187.29272935269,5476.875220515854
0.01523543514871637,0.2739881587761244,0.5203862354483084,146.31526162112323,16.691954465347997,81960.65768560488,82.82094842472209,279.51869291224875,96576.60359402154,4987.2632175152885
0.014471321394728651,0.3079972759357113,0.4157277704651061,147.3943004556481,18.401512219910224,92757.0683112216,60.3000459277334,276.3872181232982,98505.86062701697,7270.698964910428
0.014495212347804914,0.2936335287776894,0.408418907857932,119.36276054905113,16.824637555620725,115501.8830998101,63.686884702103725,271.00266627698176,98296.12530810313,10542.93919819239
0.01361818255279372,0.3539818552054653,0.48373974760191085,160.8094810659623,22.20936471052284,99494.91247963732,76.32930154815392,286.4712192584074,99108.2957187397,6454.49554726971
0.010735881734250897,0.3168975998150499,0.5595197457047231,117.32836086504672,20.07651750325829,92243.50182723596,67.21069716734091,307.22116602046543,96582.23660207946,7039.161186837679
0.015086864165047714,0.3286234065578013,0.46582045704592523,141.94681075731071,19.01810338543555,96266.52031931785,56.23151746398766,303.6809294488779,98138.19996163977,7311.403456742374
0.011224753223949268,0.2607900994117325,0.5231444246177639,113.20637786291492,18.036220487161433,87247.60046895816,65.66706860019274,281.9509078675388,96949.4507361051,6997.5112974372105
0.01152857571374028,0.260815221259277,0.4341342160946518,116.56759251693742,22.38248204172299,118890.68681540647,71.48544025656537,323.2887132866409,97926.83117162829,11484.014429216162
0.014399220484558432,0.3007372493977336,0.4501831256273168,148.6877440736513,23.398744312176625,87228.59481754062,62.32419766531926,290.9098635522894,96362.898311983,6303.35163383537
0.011365908731674148,0.34655376433990814,0.48246162584894026,118.52304189546261,23.036474439776914,109080.2836334984,71.00503423594816,302.4226014150081,99713.07770602117,9187.863778190827
0.010618866581198665,0.2524615302815423,0.4835173914817872,126.291602757988,19.49163804398269,106858.85911704406,64.17987959404417,303.6150562488305,97487.48989314096,9217.8402980326
0.011057340148561242,0.27004879179471486,0.5822534828032757,145.4539460279584,23.45247126619819,119315.09599736508,60.07162496374048,310.32763195192075,97940.43024101117,9199.618497423551
0.015007183783449136,0.340943534170133,0.5367064202923698,125.6604819095167,16.63859981896176,117296.096041727,64.78091581054473,309.85844703281134,99636.15726888432,8501.095925299502
0.01163004221691213,0.3391716147529035,0.567065864730111,146.3747518423471,23.211923255174675,102433.56270235524,58.27936953790857,320.89548058547535,98640.8926922477,7381.868360725583
0.013838031008083286,0.2502926549894428,0.4663127034545501,136.49062517043555,16.501713565353416,82429.6873098156,64.4032852225491,275.3957875675131,97847.91401476465,6201.831468134823
0.014152323307692364,0.2874149656279449,0.43158260746618604,154.98019989516172,23.16729081787059,96047.12542816676,66.084339269777,293.58852183246165,98323.20876384604,7153.843034048726
0.013510644971506712,0.2976869015765019,0.48125978972002953,163.92528253356866,18.762837209467733,105016.25790636688,81.28972108003147,270.378328308396,98879.78594335949,6988.456064957242
0.011756363964461825,0.3083925959665273,0.5711643422114192,144.07349708177878,21.55565733948282,108441.1182991883,56.931062560244676,299.7332300968751,98206.22658387701,8040.238830674899
0.01275838369498166,0.3496040323741864,0.5707536119536818,150.8473246399542,19.138268020007924,93948.9508064494,61.85740657955049,289.53533735110614,98145.97345423419,6163.224936537454
0.011543751756729628,0.27842920648114255,0.4263768934513695,138.50808737858256,16.932485921954495,107285.59275218219,71.57759933486442,304.1412603644561,98089.68960119516,8890.93520701221
0.013453066247919063,0.2450816389409712,0.580061986492733,148.18991429645064,19.80604284113359,112184.47373681133,62.42041959361682,281.11174978231253,96697.47564341692,8049.288542600151
0.013494494794460661,0.3284164713973379,0.47216314944882853,150.6888730203478,22.484240464066705,81875.09164242426,75.72801076241865,328.28746581696817,97157.32982310587,5034.086768285769
0.014684601630622235,0.3279282301827678,0.42346904064868934,153.83208949889186,18.733177754959325,118036.22190933922,62.44019106335139,279.75303421556214,97481.00030949393,9380.623630479777
0.011049757124859175,0.3130875664956426,0.4887268591494104,124.35254729208464,16.9605173712,94355.53135182914,67.56733580778715,326.81504835532553,97870.94261638833,7448.807408814319
0.011097669995798493,0.33274274705845935,0.49637984826698706,136.64706195840074,20.229905282885635,108382.43833040407,82.14273448564023,284.83670294892073,96698.21401603917,7950.557134039363
0.014851676641613232,0.30602809131260267,0.5153769956124601,143.4898049249754,16.407176101617132,94740.42882692307,66.71721124645929,327.32111055394364,98565.25365894637,6530.889048133412
0.011864037686697854,0.27983040310169244,0.5596963562753491,117.76640953460202,18.898035586140733,92647.7772390016,59.8584630283549,278.9251749330584,98075.96427230476,7234.828090603228
0.010299439814251792,0.30875455851868555,0.5160910397988311,127.18123008639643,18.05932481436826,109978.42844314074,80.58542811230174,327.1101329119724,96839.80484963667,8415.694124398931
0.01307958901782577,0.32969914447188053,0.5715471249603647,144.27572689619623,22.573813371629644,99256.53470767173,69.91631317220651,326.86992036643784,95978.80872565397,6655.969996523901
0.013507902435283638,0.3400854136513943,0.5959236973983842,140.04718124223092,17.664967646469766,84186.88803483422,74.94289342057316,284.3896089573354,98561.63987074849,5140.208833386639
0.011313797836600392,0.2803237486757261,0.5880208843986018,112.21302875065845,19.73625473925033,80401.17807149274,73.9691238571414,326.1498177724873,96583.65127157855,5665.768652536776
0.013481626645139527,0.3169826250857667,0.5977023761500786,144.2166376207878,20.479752376731724,105731.67253014601,70.93264343622113,289.3150803739232,96377.85654520123,7018.1974819926045
0.01097128772048935,0.24464400196444028,0.5775983963266043,116.90290876916934,17.179446250421165,113270.4366316875,64.63724414712024,325.76881890670444,99046.43539375621,9000.994126566278
0.010540828525266112,0.33398906110922577,0.5144475571945156,142.56408507815573,22.372323098333567,98905.23366142806,69.7832233157393,303.0840380089272,96741.75803500555,7212.678079298573
0.01072560553285412,0.2622258576050526,0.5053577217422703,166.13634126660662,20.88950659462676,98912.96997151653,75.62497102667963,298.5106638740207,96063.68356983042,6598.208985770247
0.012068395343005913,0.3468590989048276,0.42218569593321953,138.51931712470255,20.47129300419268,109463.77759574671,69.19687516276157,291.68718582965136,96861.08602114904,9113.507177406836
0.01292641746790408,0.33220129254504177,0.4260544858744599,165.22936857187779,23.504646870172472,99584.3030173415,80.12085841493219,284.02413453131504,96095.36202253704,6586.932040932593
0.01074698198989294,0.32661581172746323,0.564725124624216,151.3666934660711,21.94507259557966,95122.20080821899,63.74200271340439,275.96165734396726,99189.07886917844,6482.384631968785
0.012635805367301526,0.2953105515866723,0.44565064580769004,144.31157753071628,16.31481921875051,97734.5377668377,61.8165570407701,298.995837281348,95955.28735288042,7634.0791916014105
0.015161439297622245,0.3646787961402169,0.43394048311871164,122.73595652904032,22.74268719199666,116492.64832337112,59.376451927264775,324.8485331616876,98802.03281698392,10353.191925926702
0.013585699862751266,0.3159716430657437,0.5545377219945309,122.62970023106844,20.48204064228599,93194.17688941017,56.13666387347888,311.3936901139259,98315.65100716097,7113.57010030955
0.011820291344091726,0.2643320667135328,0.5683282855734157,152.21276860063242,19.71910051036876,102667.20898036561,61.3744267297913,301.5109615658941,97102.93851972284,7254.4262751923825
0.010622582897784809,0.314712767660685,0.44019087807860735,132.29266304549364,16.054391341970504,104792.14918069934,70.27382876370767,329.7820503542208,99200.46027490504,8657.68258752484
0.01022928285544682,0.2744454480625303,0.4746006470512111,121.60639376325092,19.894470037974166,89937.51370272307,79.50583227300591,273.30370147451737,96145.38665410674,6898.52550397824
0.011773624144636589,0.27570898095172897,0.4566912441615842,131.34826445235987,23.587351920250683,102397.75695660392,81.42772057995619,296.17209475176526,99257.61308375858,7880.317369485302
0.01266599488604306,0.3619705269993558,0.5514966552665259,119.344910547545,17.975518335241706,112249.4424367563,77.2635057723205,314.9876273133194,99680.46387210659,8178.289193808377
0.011619528339189463,0.2718014514660756,0.4618710948200785,161.3801560424604,19.223780663473804,118261.84447017862,69.4042748109848,328.6346834582103,99563.08423552892,9153.589046531817
0.01425207797613232,0.3230713035749271,0.4172851377304963,149.46182954423827,23.888974035261718,100828.63094815475,71.38077368588604,282.2532895657044,96584.13698505155,7586.60832400581
0.012420228807159659,0.34324827523163065,0.42136363776225977,138.83194326860448,18.78330182899226,101387.28983891847,59.83856454663484,323.6515622980966,96631.60764296759,8434.538617511207
0.014641114400623049,0.31637066523300034,0.5737339325551915,159.72767340248754,19.98133144488979,104818.73880387853,60.49387314161574,281.84807087886225,97637.70273119831,6866.085442088533
0.010981546407333719,0.3167540505889124,0.571662093618378,142.15770967853328,16.836468116697052,82537.13212801646,72.39743899410483,314.75867103336185,96717.93756819007,5291.353390530444
0.012593651073673865,0.2981597969009346,0.49565921301746785,144.56280636311894,23.344135727242833,109505.15794326608,82.31496108489945,319.8409468801995,96177.50677530699,7785.121141700028
0.013614337122694596,0.3621844425532041,0.5569161650825858,130.2226337626545,23.56446858046312,102523.62857007179,63.554172465284324,280.99658152332097,99629.48292169516,7515.982536251798
0.014992788237336801,0.3014429236433279,0.4022363248367557,125.42049237879718,23.726747141949257,97706.92889732453,65.78495765340729,296.5636982945398,99295.73889926191,8484.391181922263
0.012694398211328175,0.3285785843932723,0.5726776823111145,153.1463211939357,17.66132650944612,81052.7510109881,69.63988106657136,295.1201699768771,99087.81663083323,4930.3602084415525
0.010941956582312874,0.3406561627004015,0.5522517614470612,158.96816590374542,16.90366512687465,97676.66097351379,64.02214227114139,276.3791871147449,99679.82832545871,6469.644610919873
0.012938501261918152,0.28699547414957793,0.42024938716755567,137.9364304335001,23.326266000789964,82592.37762064495,62.93399552466473,326.9715089014219,97745.74381822781,6371.943953976134
0.014754909011492711,0.2511198684043982,0.5213469542278001,156.9528909680237,17.927778651448943,96981.50126903885,67.17109165700175,272.0762282303893,99484.81368851055,6600.216343747855
0.01316738510982187,0.24814503119583975,0.49151435201052307,116.75920467083529,23.948685803563734,89957.7795093998,83.58990501143646,292.4492835639433,97334.67637078917,6487.4082059826915
0.012273071672255999,0.30923511553878286,0.4208462769614934,154.3362299888806,17.06307159116442,110002.48208116608,57.05854939063918,322.64609352098523,98154.53900338923,8968.46655461493
0.01058063426507793,0.34482045781857856,0.478321522119737,129.38761059846064,19.967797249237314,81634.55567263487,70.24417669209484,321.41895044678625,97119.74029455335,5969.656111192093
0.011963213680347706,0.33536635554722527,0.5934629283938686,166.4139700428634,17.819239523882246,115860.99245418102,80.32104746280466,286.65713371609587,96003.29462337166,7118.487468802964
0.0109362178845549,0.32836443367239343,0.4138969764579197,131.94078257955553,17.29072732251535,90397.10424949895,74.53425909348215,297.9447733420003,96777.90551533725,7157.448659926446
